iso3c,country,year,gdp_pc_current_usd,health_exp_pct_gdp,htn_prevalence_pct,htn_treatment_pct,country_id,year_c,log_gdp,log_gdp_z,health_exp_z,year_z,htn_prev_z,htn_treat_z,post_htn_prevalence_pct,post_htn_treatment_pct,cf_htn_treatment_pct_plus20
BGD,Bangladesh,2015,2379.5,2.47,23.7,37.6,2,-2.5,7.774645660561165,-1.3347120552002387,-1.4841033011025966,-1.212678125181665,-1.3704587157559747,-0.5390880056735157,25.326544041333108,37.0076808775129,57.0076808775129
BGD,Bangladesh,2015,2379.5,2.47,23.7,41.3,2,-2.5,7.774645660561165,-1.3347120552002387,-1.4841033011025966,-1.212678125181665,-1.3704587157559747,-0.3110439179076613,25.32400821426566,39.587967430772935,59.587967430772935
BGD,Bangladesh,2015,2379.5,2.47,23.7,32.9,2,-2.5,7.774645660561165,-1.3347120552002387,-1.4841033011025966,-1.212678125181665,-1.3704587157559747,-0.8287656306733854,25.340252295135613,33.70778317154061,53.70778317154061
BGD,Bangladesh,2015,2379.5,2.47,28.0,37.6,2,-2.5,7.774645660561165,-1.3347120552002387,-1.4841033011025966,-1.212678125181665,-0.7804140781065496,-0.5390880056735157,28.331504839540987,37.053644052355594,57.053644052355594
BGD,Bangladesh,2015,2379.5,2.47,28.0,41.3,2,-2.5,7.774645660561165,-1.3347120552002387,-1.4841033011025966,-1.212678125181665,-0.7804140781065496,-0.3110439179076613,28.33149952731622,39.692970521254736,59.692970521254736
BGD,Bangladesh,2015,2379.5,2.47,28.0,32.9,2,-2.5,7.774645660561165,-1.3347120552002387,-1.4841033011025966,-1.212678125181665,-0.7804140781065496,-0.8287656306733854,28.31964365340612,33.801660949318254,53.801660949318254
BGD,Bangladesh,2015,2379.5,2.47,32.6,37.6,2,-2.5,7.774645660561165,-1.3347120552002387,-1.4841033011025966,-1.212678125181665,-0.14920353550483909,-0.5390880056735157,31.568077162849445,37.16255544683582,57.16255544683582
BGD,Bangladesh,2015,2379.5,2.47,32.6,41.3,2,-2.5,7.774645660561165,-1.3347120552002387,-1.4841033011025966,-1.212678125181665,-0.14920353550483909,-0.3110439179076613,31.57668547787731,39.742708663289086,59.742708663289086
BGD,Bangladesh,2015,2379.5,2.47,32.6,32.9,2,-2.5,7.774645660561165,-1.3347120552002387,-1.4841033011025966,-1.212678125181665,-0.14920353550483909,-0.8287656306733854,31.53735599076036,33.85359091754462,53.85359091754462
BGD,Bangladesh,2016,2493.64,2.48,28.2,41.4,2,-1.5,7.821498769389597,-1.2947016990499,-1.481047771539518,-0.7276068751089989,-0.7529701414716927,-0.30488056418425974,28.423083481337684,39.94530155822116,59.94530155822116
BGD,Bangladesh,2016,2493.64,2.48,28.2,33.2,2,-1.5,7.821498769389597,-1.2947016990499,-1.481047771539518,-0.7276068751089989,-0.7529701414716927,-0.8102755695031807,28.40506190373582,34.24667818886201,54.24667818886201
BGD,Bangladesh,2016,2493.64,2.48,28.2,37.9,2,-1.5,7.821498769389597,-1.2947016990499,-1.481047771539518,-0.7276068751089989,-0.7529701414716927,-0.5205979445033114,28.4309925106173,37.48821830759231,57.48821830759231
BGD,Bangladesh,2016,2493.64,2.48,23.6,41.4,2,-1.5,7.821498769389597,-1.2947016990499,-1.481047771539518,-0.7276068751089989,-1.3841806840734028,-0.30488056418425974,25.211702820375123,39.87681112014985,59.87681112014985
BGD,Bangladesh,2016,2493.64,2.48,23.6,33.2,2,-1.5,7.821498769389597,-1.2947016990499,-1.481047771539518,-0.7276068751089989,-1.3841806840734028,-0.8102755695031807,25.181448375875693,34.14082000341646,54.14082000341646
BGD,Bangladesh,2016,2493.64,2.48,23.6,37.9,2,-1.5,7.821498769389597,-1.2947016990499,-1.481047771539518,-0.7276068751089989,-1.3841806840734028,-0.5205979445033114,25.194396036699608,37.43913348126379,57.43913348126379
